UtcTime;SandyGeoCode;T_2MC;WSPD_100m;TOT_PREC;GLOB
;postcode;Temperature at 2 meters above ground in Celsius;Absolute value of the wind speed in the height of 100 meters above ground in meters per second (m/s), i.e. regardless of its direction;Hourly total precipitation (e.g. rain, snow) in kilogram per square meter (kg/m²);Global radiation flux (ASWDIFD_S + ASWDIR_S) at the surface in Watt per square meter (W/m²)
01.01.2020 00:00;76131;0,51473999;5,939180251;0;0
01.01.2020 01:00;76131;0,410369873;5,58268967;0;0
01.01.2020 02:00;76131;-0,031158447;7,262256203;0;0
01.01.2020 03:00;76131;-0,487609863;4,896329431;0;0
01.01.2020 04:00;76131;-0,558349609;5,25034323;0;0
01.01.2020 05:00;76131;-0,33795166;5,339963284;0;0
01.01.2020 06:00;76131;-0,768127441;3,159184808;0;0
01.01.2020 07:00;76131;-1,057067871;4,151071901;0;9,071940422
01.01.2020 08:00;76131;-0,868286133;4,731094129;0;75,61165619
01.01.2020 09:00;76131;-0,450927734;2,417716377;0;158,6125488
01.01.2020 10:00;76131;-0,071563721;1,352280258;0;218,6227722
01.01.2020 11:00;76131;0,431518555;1,127783211;0;240,4123535
01.01.2020 12:00;76131;1,268188477;1,375122158;0;219,6743774
01.01.2020 13:00;76131;1,324707031;1,267999118;0;158,2825928
01.01.2020 14:00;76131;0,863677979;1,82853956;0;74,1472702
01.01.2020 15:00;76131;-0,187835693;2,137075869;0;6,256469727
01.01.2020 16:00;76131;-0,465789795;2,443304098;0;0,017252604
01.01.2020 17:00;76131;-0,660491943;1,063549069;0,00012207;0,005777995
01.01.2020 18:00;76131;-1,113769531;1,571038142;2,23E-06;0
01.01.2020 19:00;76131;-1,18157959;1,131328326;0,001584689;0
01.01.2020 20:00;76131;-0,922607422;2,864646606;0,002929688;0
01.01.2020 21:00;76131;-0,865753174;3,27792937;4,77E-06;0
01.01.2020 22:00;76131;-0,895812988;4,003438444;0,001175245;0
01.01.2020 23:00;76131;-0,61895752;4,297314389;0,002197266;0
02.01.2020 00:00;76131;-0,226989746;4,281870592;4,67E-05;0
02.01.2020 01:00;76131;-0,240875244;4,678461971;0,010227521;0
02.01.2020 02:00;76131;-0,204925537;2,310088777;0,012288411;0
02.01.2020 03:00;76131;-0,190765381;2,355610739;5,34E-05;0
02.01.2020 04:00;76131;-0,123199463;3,675412869;0,010180156;0
02.01.2020 05:00;76131;-0,034881592;6,026186855;0,009338379;0
02.01.2020 06:00;76131;-0,112487793;6,374783228;1,41E-05;0
02.01.2020 07:00;76131;-0,135131836;4,722599492;0,002325535;3,378255129
02.01.2020 08:00;76131;-0,072296143;4,387838196;0,001261393;31,13297462
02.01.2020 09:00;76131;0,139099121;6,126710362;1,31E-06;62,31963348
02.01.2020 10:00;76131;1,142242432;3,721455195;2,41E-05;93,80124664
02.01.2020 11:00;76131;1,614990234;0,625084458;5,09E-06;105,3824387
02.01.2020 12:00;76131;2,530548096;1,125795188;0;167,5779572
02.01.2020 13:00;76131;2,940307617;1,418721247;0;132,5439758
02.01.2020 14:00;76131;2,992645264;1,655260475;0;66,67794037
02.01.2020 15:00;76131;2,537017822;2,058700159;0;6,23046875
02.01.2020 16:00;76131;2,355377197;1,770787946;0;0,017578125
02.01.2020 17:00;76131;1,973419189;1,886860335;0;0,005126953
02.01.2020 18:00;76131;1,716888428;1,59920322;0;0
02.01.2020 19:00;76131;1,699859619;2,852888627;3,05E-05;0
02.01.2020 20:00;76131;1,787780762;3,492943448;0,02255249;0
02.01.2020 21:00;76131;1,871917725;4,372253697;0,000274817;0
02.01.2020 22:00;76131;2,023101807;4,022888497;0,01690658;0
02.01.2020 23:00;76131;2,202880859;5,91836286;0,007273356;0
03.01.2020 00:00;76131;2,788421631;5,476926383;0;0
03.01.2020 01:00;76131;3,133728027;6,531730941;0;0
03.01.2020 02:00;76131;3,257995605;5,429318928;0;0
03.01.2020 03:00;76131;3,325836182;5,033521982;0;0
03.01.2020 04:00;76131;3,144226074;5,234826193;0;0
03.01.2020 05:00;76131;2,213684082;5,125770402;0;0
03.01.2020 06:00;76131;2,277648926;7,001078684;0;0
03.01.2020 07:00;76131;3,441070557;8,364492764;0;4,668945313
03.01.2020 08:00;76131;3,36416626;5,674553577;0;37,52001953
03.01.2020 09:00;76131;4,272338867;4,748922053;0;62,21038055
03.01.2020 10:00;76131;5,333129883;9,779227635;0,000528971;118,9794312
03.01.2020 11:00;76131;6,121856689;10,16703409;0;53,9312439
03.01.2020 12:00;76131;6,371734619;10,17816059;2,54E-06;48,97851944
03.01.2020 13:00;76131;6,671234131;8,173027575;0,00689443;7,997517586
03.01.2020 14:00;76131;6,503082275;9,19909775;0,197733566;13,40627289
03.01.2020 15:00;76131;7,054168701;10,29366756;0,000980059;0,832682312
03.01.2020 16:00;76131;7,045623779;11,08302833;0,08361467;0,002604167
03.01.2020 17:00;76131;6,898071289;9,3403459;4,07E-05;0,000895182
03.01.2020 18:00;76131;7,219390869;10,97282469;1,59E-06;0
03.01.2020 19:00;76131;7,188323975;10,32879868;0,005857786;0
03.01.2020 20:00;76131;7,061431885;10,6828869;0,00016276;0
03.01.2020 21:00;76131;7,221130371;9,402064272;0;0
03.01.2020 22:00;76131;7,128234863;7,806039147;0;0
03.01.2020 23:00;76131;6,988586426;8,098239739;0,026692709;0
04.01.2020 00:00;76131;7,104919434;7,20147574;4,13E-06;0
04.01.2020 01:00;76131;7,061065674;7,29631327;0,002559344;0
04.01.2020 02:00;76131;6,814422607;3,954710312;0,010762532;0
04.01.2020 03:00;76131;6,644561768;0,705737364;0,000313759;0
04.01.2020 04:00;76131;6,711334229;1,670280079;0,008068402;0
04.01.2020 05:00;76131;6,040771484;3,751724567;4,07E-05;0
04.01.2020 06:00;76131;4,351715088;3,65346869;0;0
04.01.2020 07:00;76131;3,717010498;4,872377337;0;9,383789063
04.01.2020 08:00;76131;3,273101807;5,370194531;0;71,99414063
04.01.2020 09:00;76131;3,210113525;5,729027345;0;145,4118042
04.01.2020 10:00;76131;3,87878418;6,254319957;0;157,2037811
04.01.2020 11:00;76131;4,52722168;7,449007729;0;150,0031738
04.01.2020 12:00;76131;5,076599121;6,52177383;0;102,6412964
04.01.2020 13:00;76131;5,075714111;8,180604431;0;69,57696533
04.01.2020 14:00;76131;5,223052979;8,561217046;0;35,26511002
04.01.2020 15:00;76131;4,867095947;7,741650976;0;2,63655591
04.01.2020 16:00;76131;4,617095947;7,961307309;6,10E-05;0,007324219
04.01.2020 17:00;76131;4,591369629;8,167225161;0,000101725;0,002360026
04.01.2020 18:00;76131;4,581604004;8,482004165;0;0
04.01.2020 19:00;76131;4,337432861;8,363905349;0;0
04.01.2020 20:00;76131;4,283599854;8,552757895;0,021036783;0
04.01.2020 21:00;76131;4,365966797;7,199189375;0,000393709;0
04.01.2020 22:00;76131;4,304077148;8,015148523;0,117994152;0
04.01.2020 23:00;76131;4,249237061;8,169157056;0,017964682;0
05.01.2020 00:00;76131;4,224365234;6,980109098;0;0
05.01.2020 01:00;76131;4,312347412;7,437322803;0,000101725;0
05.01.2020 02:00;76131;4,277984619;6,18375127;0,004659017;0
05.01.2020 03:00;76131;4,026519775;5,321712493;1,74E-05;0
05.01.2020 04:00;76131;3,916381836;5,259812776;0,006950776;0
05.01.2020 05:00;76131;3,829162598;5,027370459;0,011098226;0
05.01.2020 06:00;76131;3,945739746;6,085653661;3,26E-06;0
05.01.2020 07:00;76131;3,750488281;5,695024811;0,000118812;4,305338383
05.01.2020 08:00;76131;3,763000488;4,649481591;0,000132243;29,92903709
05.01.2020 09:00;76131;3,938140869;4,245552296;5,25E-05;60,28507233
05.01.2020 10:00;76131;4,530639648;2,638095779;0,00206848;109,7775955
05.01.2020 11:00;76131;5,133361816;1,831299708;0;97,63574982
05.01.2020 12:00;76131;4,975891113;2,81152158;7,95E-08;56,47672272
05.01.2020 13:00;76131;4,945037842;3,431002342;8,13E-05;49,77398682
05.01.2020 14:00;76131;5,015075684;3,984330413;6,61E-05;40,67177582
05.01.2020 15:00;76131;5,122314453;3,305644348;0;5,720377445
05.01.2020 16:00;76131;4,701751709;4,301006767;0;0,015950521
05.01.2020 17:00;76131;4,206298828;1,663105584;0;0,005126953
05.01.2020 18:00;76131;3,366607666;0,794556789;0;0
05.01.2020 19:00;76131;3,139587402;1,804983606;0;0
05.01.2020 20:00;76131;2,941772461;1,273884696;0;0
05.01.2020 21:00;76131;2,197875977;2,292911595;0;0
05.01.2020 22:00;76131;1,695953369;2,437482711;0;0
05.01.2020 23:00;76131;1,149261475;2,013945978;0;0
06.01.2020 00:00;76131;1,074859619;2,224555593;0;0
06.01.2020 01:00;76131;1,272613525;0,816127507;0;0
06.01.2020 02:00;76131;0,979156494;0,871844248;0;0
06.01.2020 03:00;76131;0,045501709;1,091978874;0;0
06.01.2020 04:00;76131;-0,196960449;0,979016016;0;0
06.01.2020 05:00;76131;-0,579620361;1,100162279;0;0
06.01.2020 06:00;76131;-0,186309814;1,384241332;0;0
06.01.2020 07:00;76131;-0,406616211;2,237126791;0;9,750976563
06.01.2020 08:00;76131;-0,372619629;2,567026541;0;77,77294922
06.01.2020 09:00;76131;0,092437744;2,763552371;0;162,9647827
06.01.2020 10:00;76131;0,756134033;4,021540639;0;225,1446533
06.01.2020 11:00;76131;1,615936279;3,371784511;0;248,3837891
06.01.2020 12:00;76131;2,480773926;1,716918772;0;226,6137238
06.01.2020 13:00;76131;2,959136963;0,881356706;0;166,332489
06.01.2020 14:00;76131;2,961120605;1,24204695;0;82,2004776
06.01.2020 15:00;76131;2,188781738;0,939986212;0;11,71940041
06.01.2020 16:00;76131;1,945922852;1,528481434;0;0,032877605
06.01.2020 17:00;76131;1,697479248;1,993232981;0;0,010660808
06.01.2020 18:00;76131;0,90447998;2,105074057;0;0
06.01.2020 19:00;76131;0,706665039;2,480225756;0;0
06.01.2020 20:00;76131;0,388641357;3,677370078;0;0
06.01.2020 21:00;76131;0,015136719;6,370476225;0;0
06.01.2020 22:00;76131;0,247528076;10,74320038;0;0
06.01.2020 23:00;76131;0,530212402;8,954027323;0;0
07.01.2020 00:00;76131;0,509552002;11,35307305;0;0
07.01.2020 01:00;76131;1,021453857;11,19683876;0;0
07.01.2020 02:00;76131;0,780517578;10,25019559;0;0
07.01.2020 03:00;76131;1,919342041;9,508796433;0,001167933;0
07.01.2020 04:00;76131;2,121154785;9,444123542;0,92209053;0
07.01.2020 05:00;76131;2,444213867;8,968279146;0,446614593;0
07.01.2020 06:00;76131;3,184661865;9,918430933;0,007263819;0
07.01.2020 07:00;76131;3,750213623;9,335359624;0,433582932;1,441731811
07.01.2020 08:00;76131;3,846435547;9,394426696;0,002003988;13,57047558
07.01.2020 09:00;76131;4,283691406;9,124528351;9,06E-06;23,26279068
07.01.2020 10:00;76131;4,421020508;8,311466072;0,003002008;57,79899597
07.01.2020 11:00;76131;4,796905518;6,309552769;0,000366211;123,6715012
07.01.2020 12:00;76131;6,176330566;5,917953746;0;195,6053619
07.01.2020 13:00;76131;6,381195068;5,848141575;0;118,7892151
07.01.2020 14:00;76131;6,395294189;4,95181328;0;55,20634842
07.01.2020 15:00;76131;5,58203125;5,087385793;0;9,914875984
07.01.2020 16:00;76131;4,771820068;5,468892275;0;0,027425131
07.01.2020 17:00;76131;4,266998291;4,542185228;0;0,008992514
07.01.2020 18:00;76131;4,031402588;4,84656711;0;0
07.01.2020 19:00;76131;3,449584961;5,273535597;0;0
07.01.2020 20:00;76131;3,220703125;4,972923074;0;0
07.01.2020 21:00;76131;3,312927246;2,420231004;0;0
07.01.2020 22:00;76131;2,920471191;1,934376811;0;0
07.01.2020 23:00;76131;2,363952637;5,1287483;0;0
08.01.2020 00:00;76131;2,77935791;4,354336853;0;0
08.01.2020 01:00;76131;2,58190918;6,869585702;0;0
08.01.2020 02:00;76131;2,890991211;9,240224708;0;0
08.01.2020 03:00;76131;3,279418945;6,233580836;0;0
08.01.2020 04:00;76131;3,428924561;7,409064975;0;0
08.01.2020 05:00;76131;3,780151367;6,307424892;0;0
08.01.2020 06:00;76131;3,686065674;5,665125504;0;0
08.01.2020 07:00;76131;3,775421143;4,276668507;0;0,787434876
08.01.2020 08:00;76131;3,75402832;4,229756201;0,059326172;4,196182251
08.01.2020 09:00;76131;3,743225098;5,241973172;0,000254313;6,979068756
08.01.2020 10:00;76131;4,027801514;3,629092886;0,009348552;9,138848305
08.01.2020 11:00;76131;4,179260254;4,204217964;0,000284831;13,08971977
08.01.2020 12:00;76131;4,620544434;4,259205364;3,18E-07;12,89141941
08.01.2020 13:00;76131;4,799835205;5,492076307;0;6,478032112
08.01.2020 14:00;76131;5,038635254;9,140456891;0;3,335946083
08.01.2020 15:00;76131;5,474731445;8,241701072;0;1,643229127
08.01.2020 16:00;76131;5,724121094;7,248912824;0;0,004231771
08.01.2020 17:00;76131;5,720489502;7,604356635;0,005940755;0,001708984
08.01.2020 18:00;76131;6,068695068;3,91042773;0;0
08.01.2020 19:00;76131;6,254333496;6,025342986;4,07E-05;0
08.01.2020 20:00;76131;6,474884033;4,59010696;0,125406906;0
08.01.2020 21:00;76131;6,556945801;5,268299382;0,000444412;0
08.01.2020 22:00;76131;6,813934326;7,19273319;0,026248297;0
08.01.2020 23:00;76131;6,77166748;5,868112395;0,003173828;0
09.01.2020 00:00;76131;6,773895264;4,569418537;1,27E-06;0
09.01.2020 01:00;76131;6,848907471;3,957573781;0,001626333;0
09.01.2020 02:00;76131;6,755187988;4,109713693;0;0
09.01.2020 03:00;76131;7,318786621;4,329872949;0,000309626;0
09.01.2020 04:00;76131;7,566345215;6,184067557;0,011164983;0
09.01.2020 05:00;76131;8,309997559;6,430630658;0,005533854;0
09.01.2020 06:00;76131;7,750579834;5,703768912;0;0
09.01.2020 07:00;76131;8,342407227;7,3214526;0;7,25
09.01.2020 08:00;76131;8,461791992;8,143239685;0;43,47914124
09.01.2020 09:00;76131;8,987823486;6,547806832;0;82,03013611
09.01.2020 10:00;76131;9,375518799;7,086788359;0;104,2330933
09.01.2020 11:00;76131;9,413269043;6,742665309;0;138,6496124
09.01.2020 12:00;76131;9,914245605;7,228788263;0;76,27744293
09.01.2020 13:00;76131;9,730987549;6,160436452;0;93,84092712
09.01.2020 14:00;76131;9,876281738;6,898426781;0;48,95918655
09.01.2020 15:00;76131;9,817657471;5,148169027;0;9,915527344
09.01.2020 16:00;76131;9,55480957;6,324004152;0;0,026692709
09.01.2020 17:00;76131;9,540771484;6,526086312;0;0,009562174
09.01.2020 18:00;76131;9,850982666;5,941756473;0,000156403;0
09.01.2020 19:00;76131;9,377044678;6,723301493;0,043015797;0
09.01.2020 20:00;76131;8,818084717;5,275283012;0,060099285;0
09.01.2020 21:00;76131;8,454437256;4,306128635;0,008966446;0
09.01.2020 22:00;76131;8,729217529;7,444524917;0,174383163;0
09.01.2020 23:00;76131;8,867797852;9,085568596;0,779500306;0
10.01.2020 00:00;76131;8,746856689;9,50107924;0,0030454;0
10.01.2020 01:00;76131;8,356933594;8,977006559;0,19031398;0
10.01.2020 02:00;76131;7,762481689;11,23975979;0,085083008;0
10.01.2020 03:00;76131;7,507232666;9,787613138;3,18E-05;0
10.01.2020 04:00;76131;7,413970947;10,04190466;0,031991322;0
10.01.2020 05:00;76131;7,427734375;9,674998974;0,040893555;0
10.01.2020 06:00;76131;7,553741455;9,047366297;0;0
10.01.2020 07:00;76131;7,26965332;7,980424327;0;9,399739265
10.01.2020 08:00;76131;7,509246826;7,920205548;0;70,75339508
10.01.2020 09:00;76131;8,231231689;8,075103985;0;135,9710083
10.01.2020 10:00;76131;8,660125732;10,4883683;0;147,605835
10.01.2020 11:00;76131;8,595947266;10,35293858;0,01171875;197,60289
10.01.2020 12:00;76131;9,435272217;10,62264839;0;77,41192627
10.01.2020 13:00;76131;8,998168945;9,484752772;0,005533854;83,02996826
10.01.2020 14:00;76131;8,5625;9,058661071;0,022989908;13,48205853
10.01.2020 15:00;76131;8,22177124;9,543615603;0,0003678;2,883137941
10.01.2020 16:00;76131;8,002685547;8,248511033;0,019855181;0,008138021
10.01.2020 17:00;76131;7,773193359;6,567446471;0,010294597;0,002766927
10.01.2020 18:00;76131;7,206298828;6,598504567;0;0
10.01.2020 19:00;76131;6,798095703;7,738258642;0;0
10.01.2020 20:00;76131;6,674804688;6,273789604;0;0
10.01.2020 21:00;76131;6,247009277;4,822822311;7,50E-05;0
10.01.2020 22:00;76131;6,216217041;4,920794555;0,093868256;0
10.01.2020 23:00;76131;5,950805664;3,858280058;0,029490152;0
11.01.2020 00:00;76131;6,048828125;3,349133741;0;0
11.01.2020 01:00;76131;5,830566406;3,688131765;0;0
11.01.2020 02:00;76131;5,693847656;2,671866502;0;0
11.01.2020 03:00;76131;5,285797119;3,204660686;0;0
11.01.2020 04:00;76131;4,89453125;2,721699342;0;0
11.01.2020 05:00;76131;4,895690918;2,076822186;0;0
11.01.2020 06:00;76131;5,052368164;1,901458501;4,06E-05;0
11.01.2020 07:00;76131;4,808380127;0,737742435;0,010060708;5,111653805
11.01.2020 08:00;76131;4,879394531;1,103581869;0,003163656;54,03302383
11.01.2020 09:00;76131;5,571746826;0,626673596;0;64,92827606
11.01.2020 10:00;76131;5,801727295;0,741836653;0,000610352;150,348053
11.01.2020 11:00;76131;6,53036499;0,835279443;0;215,7362366
11.01.2020 12:00;76131;7,103149414;0,645279533;0;204,7628174
11.01.2020 13:00;76131;7,036865234;1,561111228;0;127,8095169
11.01.2020 14:00;76131;6,96395874;1,022201535;0;85,71188354
11.01.2020 15:00;76131;6,930633545;1,452343438;0;15,07145214
11.01.2020 16:00;76131;5,797393799;1,153182288;0;0,041503906
11.01.2020 17:00;76131;4,564697266;1,624795772;0;0,014241536
11.01.2020 18:00;76131;4,303100586;1,496786279;0;0
11.01.2020 19:00;76131;3,359680176;0,912085705;0;0
11.01.2020 20:00;76131;3,109954834;1,004272063;0;0
11.01.2020 21:00;76131;2,573638916;1,430430845;0;0
11.01.2020 22:00;76131;2,040649414;1,618771791;0;0
11.01.2020 23:00;76131;1,727081299;2,576722602;0;0
12.01.2020 00:00;76131;0,894042969;3,710409694;0;0
12.01.2020 01:00;76131;0,764221191;4,673688441;0;0
12.01.2020 02:00;76131;0,777099609;5,687249876;0;0
12.01.2020 03:00;76131;0,523590088;5,738543621;0;0
12.01.2020 04:00;76131;0,294921875;4,927099005;0;0
12.01.2020 05:00;76131;0,21963501;4,380342705;0;0
12.01.2020 06:00;76131;0,280609131;4,164044014;0;0
12.01.2020 07:00;76131;0,53225708;5,088447232;0;6,045572758
12.01.2020 08:00;76131;1,084228516;7,616796514;4,07E-05;54,80218887
12.01.2020 09:00;76131;2,350494385;7,625447821;1,91E-06;56,19462204
12.01.2020 10:00;76131;3,012878418;6,205028377;0,000445684;82,12637329
12.01.2020 11:00;76131;3,436035156;8,483994237;0,000976563;177,0479126
12.01.2020 12:00;76131;4,110626221;7,856332109;0;102,8837585
12.01.2020 13:00;76131;4,29083252;7,204149185;0;71,67446899
12.01.2020 14:00;76131;4,481018066;8,273489856;0,000813802;51,6267395
12.01.2020 15:00;76131;4,186737061;7,001525895;0;9,377278328
12.01.2020 16:00;76131;4,182983398;7,540155694;0;0,025390625
12.01.2020 17:00;76131;4,215942383;6,784858384;0;0,008707683
12.01.2020 18:00;76131;4,064025879;6,632602195;0;0
12.01.2020 19:00;76131;4,1847229;7,38806127;0;0
12.01.2020 20:00;76131;4,138458252;6,759937683;2,03E-05;0
12.01.2020 21:00;76131;4,057617188;6,629647549;0,000388781;0
12.01.2020 22:00;76131;4,059265137;7,214184066;0,016823133;0
12.01.2020 23:00;76131;4,013702393;6,847267884;0,01550293;0
13.01.2020 00:00;76131;3,669372559;7,671906688;2,54E-06;0
13.01.2020 01:00;76131;3,370330811;5,698378171;0;0
13.01.2020 02:00;76131;3,429931641;7,572408101;0;0
13.01.2020 03:00;76131;3,369567871;5,725628043;5,40E-06;0
13.01.2020 04:00;76131;3,56842041;5,676516086;0,005874316;0
13.01.2020 05:00;76131;3,710479736;7,48003044;0,003641764;0
13.01.2020 06:00;76131;3,916656494;4,070882387;0;0
13.01.2020 07:00;76131;3,921783447;3,787814;5,09E-05;6,797851563
13.01.2020 08:00;76131;3,745819092;1,584548804;0;45,83385086
13.01.2020 09:00;76131;4,613647461;1,644384184;0;76,47522736
13.01.2020 10:00;76131;5,060577393;1,638905399;5,09E-05;53,67311859
13.01.2020 11:00;76131;5,195068359;1,680634238;0,015218099;79,48043823
13.01.2020 12:00;76131;5,715911865;3,369704396;0,001134872;14,43908978
13.01.2020 13:00;76131;5,312011719;2,450102353;0,123203911;24,868536
13.01.2020 14:00;76131;5,368438721;4,387403922;0,073486328;31,18000793
13.01.2020 15:00;76131;5,298706055;3,343700067;0,000533263;4,381835938
13.01.2020 16:00;76131;4,994140625;3,177119582;0,008683045;0,012369792
13.01.2020 17:00;76131;5,015533447;3,16845361;0;0,00374349
13.01.2020 18:00;76131;5,100494385;3,297477949;0;0
13.01.2020 19:00;76131;4,76473999;2,473158488;0;0
13.01.2020 20:00;76131;4,992523193;2,548390286;0;0
13.01.2020 21:00;76131;4,912963867;2,211887303;3,53E-05;0
13.01.2020 22:00;76131;5,818969727;6,333365418;0,005803744;0
13.01.2020 23:00;76131;5,4112854;4,170638986;0;0
14.01.2020 00:00;76131;5,405548096;3,645654312;0;0
14.01.2020 01:00;76131;4,52230835;5,428633041;0;0
14.01.2020 02:00;76131;4,587554932;4,774302895;0;0
14.01.2020 03:00;76131;4,128570557;4,554794846;0;0
14.01.2020 04:00;76131;3,594146729;5,895095143;0;0
14.01.2020 05:00;76131;3,349975586;7,333350705;0;0
14.01.2020 06:00;76131;3,449005127;7,361913615;0;0
14.01.2020 07:00;76131;3,857147217;10,98858384;0;3,420572996
14.01.2020 08:00;76131;4,826843262;10,89155082;0;24,29346085
14.01.2020 09:00;76131;6,184020996;10,80675764;0;79,41802216
14.01.2020 10:00;76131;6,701263428;11,77536218;0;135,9751282
14.01.2020 11:00;76131;7,404022217;10,07163067;0;107,9760056
14.01.2020 12:00;76131;7,617004395;12,14571302;0;116,029686
14.01.2020 13:00;76131;8,32144165;10,72813756;0;64,98078156
14.01.2020 14:00;76131;8,490509033;9,418133081;0,006917318;29,45359039
14.01.2020 15:00;76131;8,833312988;9,533690873;0,000673612;8,740559578
14.01.2020 16:00;76131;8,602539063;8,683972364;0,066098846;0,024088541
14.01.2020 17:00;76131;9,001953125;9,113736818;0,055053711;0,008300781
14.01.2020 18:00;76131;9,093963623;8,021743001;0,000317891;0
14.01.2020 19:00;76131;9,252563477;8,803107862;0,039904278;0
14.01.2020 20:00;76131;9,132781982;8,334387955;0,000345866;0
14.01.2020 21:00;76131;9,158508301;7,782865208;0;0
14.01.2020 22:00;76131;9,127258301;7,962759644;0;0
14.01.2020 23:00;76131;8,998504639;8,25980709;8,14E-05;0
15.01.2020 00:00;76131;9,01776123;8,78196467;0;0
15.01.2020 01:00;76131;8,176818848;9,940647566;0;0
15.01.2020 02:00;76131;7,951324463;8,213462542;0;0
15.01.2020 03:00;76131;7,306304932;7,89778976;0;0
15.01.2020 04:00;76131;7,122344971;7,846471558;0;0
15.01.2020 05:00;76131;7,096893311;7,381923491;0;0
15.01.2020 06:00;76131;5,966491699;7,445908743;0;0
15.01.2020 07:00;76131;5,584716797;7,787272243;0;12,79036522
15.01.2020 08:00;76131;4,945617676;7,934140858;0;86,27840424
15.01.2020 09:00;76131;5,924957275;5,808050615;0;173,0365448
15.01.2020 10:00;76131;6,624267578;7,334935111;0;226,8503418
15.01.2020 11:00;76131;8,191467285;9,430934237;0;251,8987885
15.01.2020 12:00;76131;9,657623291;7,767313037;0;229,7953186
15.01.2020 13:00;76131;10,48754883;9,722871438;0;180,7848206
15.01.2020 14:00;76131;10,17071533;8,649320491;0;99,81217957
15.01.2020 15:00;76131;9,982147217;8,748855548;0;21,04654884
15.01.2020 16:00;76131;9,251037598;8,354538435;0;0,059244793
15.01.2020 17:00;76131;8,926727295;9,083891619;0;0,01920573
15.01.2020 18:00;76131;9,909088135;8,248545787;0;0
15.01.2020 19:00;76131;9,950744629;8,9800815;0;0
15.01.2020 20:00;76131;9,596679688;8,777487697;0;0
15.01.2020 21:00;76131;10,090271;8,166073995;0;0
15.01.2020 22:00;76131;9,925445557;8,248360146;0;0
15.01.2020 23:00;76131;9,757080078;7,784137162;0,043457031;0
16.01.2020 00:00;76131;10,02139282;6,825179472;0;0
16.01.2020 01:00;76131;9,935119629;7,503260621;0,000335693;0
16.01.2020 02:00;76131;9,775756836;7,34498862;0,000600179;0
16.01.2020 03:00;76131;9,668151855;6,86825791;0,000333945;0
16.01.2020 04:00;76131;9,36315918;6,938098583;0,014670531;0
16.01.2020 05:00;76131;9,507446289;6,391246766;3,05E-05;0
16.01.2020 06:00;76131;9,503112793;5,240645031;1,70E-05;0
16.01.2020 07:00;76131;9,297027588;4,936369755;0,013370037;4,639485836
16.01.2020 08:00;76131;9,016082764;4,888931854;0,002176921;42,42963409
16.01.2020 09:00;76131;9,372436523;3,116408204;2,38E-07;87,76026154
16.01.2020 10:00;76131;10,24560547;3,677185893;0;139,3549042
16.01.2020 11:00;76131;10,890625;1,829963143;2,01E-05;209,8961639
16.01.2020 12:00;76131;11,84671021;0,375398195;0;243,1874084
16.01.2020 13:00;76131;11,95056152;0,614505738;0;188,3587952
16.01.2020 14:00;76131;11,63909912;1,308062971;0;103,2573318
16.01.2020 15:00;76131;10,956604;1,909033835;0;22,74072266
16.01.2020 16:00;76131;9,798980713;2,310394207;0;0,062988281
16.01.2020 17:00;76131;8,82144165;2,447815143;0;0,021484375
16.01.2020 18:00;76131;8,555969238;4,118700425;0;0
16.01.2020 19:00;76131;8,281646729;3,20625912;0;0
16.01.2020 20:00;76131;7,834259033;2,967963244;0;0
16.01.2020 21:00;76131;7,784759521;3,69248764;0;0
16.01.2020 22:00;76131;6,820037842;2,794018923;0;0
16.01.2020 23:00;76131;6,069671631;1,318000378;0;0
17.01.2020 00:00;76131;5,889465332;1,2183113;0;0
17.01.2020 01:00;76131;5,447143555;3,22762632;0;0
17.01.2020 02:00;76131;4,390441895;3,744333722;0;0
17.01.2020 03:00;76131;4,391479492;3,8496659;0;0
17.01.2020 04:00;76131;3,859313965;2,903964104;0;0
17.01.2020 05:00;76131;3,600097656;0,968607286;0;0
17.01.2020 06:00;76131;4,51071167;1,202150686;0;0
17.01.2020 07:00;76131;4,370697021;1,323937844;0;4,44140625
17.01.2020 08:00;76131;4,331298828;0,528630962;0;28,61968613
17.01.2020 09:00;76131;5,274139404;1,27089535;0;62,42679596
17.01.2020 10:00;76131;5,865661621;0,851129029;0,000488281;44,81809616
17.01.2020 11:00;76131;6,074371338;2,518222173;0,033610027;50,15752411
17.01.2020 12:00;76131;6,149169922;3,419103245;1,84E-05;54,88241577
17.01.2020 13:00;76131;6,714813232;8,356824676;0,030254999;39,4463501
17.01.2020 14:00;76131;8,47644043;8,232288035;0,028401693;34,33844757
17.01.2020 15:00;76131;8,459289551;7,609825527;0,004594803;8,16471386
17.01.2020 16:00;76131;8,060974121;7,419737395;0,450564712;0,0234375
17.01.2020 17:00;76131;7,856567383;8,741102464;0,276448578;0,007161458
17.01.2020 18:00;76131;7,929382324;7,929275312;0,001173655;0
17.01.2020 19:00;76131;7,482635498;6,391068921;0,116746269;0
17.01.2020 20:00;76131;7,352081299;6,964704077;0,131103516;0
17.01.2020 21:00;76131;7,292114258;7,5229455;0;0
17.01.2020 22:00;76131;7,064544678;7,877957853;0,019856771;0
17.01.2020 23:00;76131;6,561035156;6,31212551;0;0
18.01.2020 00:00;76131;6,349060059;6,1200685;0;0
18.01.2020 01:00;76131;6,096557617;6,428108605;0;0
18.01.2020 02:00;76131;5,812042236;5,947484894;0;0
