 Parking Lot Id; Parking Space Id; Occupied Status; Reserved Status; Time
28;485;false;false;23.07.2020 10:34
28;485;false;false;23.07.2020 10:32
28;485;false;false;21.07.2020 11:30
28;485;false;false;21.07.2020 11:28
28;485;false;false;20.07.2020 18:10
28;485;false;false;20.07.2020 16:43
28;485;false;false;15.07.2020 11:51
28;485;false;false;12.07.2020 18:15
28;485;false;false;08.07.2020 16:51
28;485;false;false;08.07.2020 10:46
28;485;true;false;29.07.2020 20:07
28;485;true;false;28.07.2020 12:03
28;485;true;false;28.07.2020 05:27
28;485;true;false;26.07.2020 15:36
28;485;true;false;26.07.2020 15:18
28;485;true;false;23.07.2020 11:33
28;485;true;false;23.07.2020 11:25
28;485;true;false;23.07.2020 10:33
28;485;true;false;23.07.2020 10:31
28;485;true;false;21.07.2020 11:29
28;485;true;false;20.07.2020 18:19
28;485;true;false;20.07.2020 17:04
28;485;true;false;20.07.2020 15:53
28;485;true;false;15.07.2020 11:06
28;485;true;false;12.07.2020 18:00
28;485;true;false;08.07.2020 10:55
28;66124;false;false;06.07.2020 09:23
28;66124;false;false;02.07.2020 09:52
28;66124;true;false;06.07.2020 08:37
28;66124;true;false;02.07.2020 07:19
28;66125;false;false;02.07.2020 09:52
28;66125;true;false;02.07.2020 07:19
28;66126;false;false;02.07.2020 09:52
28;66126;true;false;02.07.2020 07:50
28;66127;false;false;02.07.2020 18:36
28;66127;false;false;02.07.2020 09:52
28;66127;true;false;02.07.2020 18:35
28;66127;true;false;02.07.2020 07:53
28;66128;false;false;21.07.2020 05:41
28;66128;false;false;13.07.2020 15:12
28;66128;false;false;13.07.2020 14:12
28;66128;false;false;02.07.2020 18:37
28;66128;true;false;20.07.2020 20:57
28;66128;true;false;13.07.2020 14:27
28;66128;true;false;13.07.2020 13:27
28;66128;true;false;02.07.2020 06:47
28;66129;false;false;22.07.2020 05:43
28;66129;false;false;14.07.2020 21:41
28;66129;false;false;13.07.2020 21:51
28;66129;false;false;08.07.2020 21:01
28;66129;false;false;07.07.2020 15:56
28;66129;false;false;03.07.2020 18:33
28;66129;false;false;01.07.2020 17:25
28;66129;true;false;21.07.2020 21:11
28;66129;true;false;14.07.2020 13:13
28;66129;true;false;13.07.2020 13:13
28;66129;true;false;08.07.2020 21:00
28;66129;true;false;07.07.2020 12:50
28;66129;true;false;03.07.2020 06:43
28;66129;true;false;01.07.2020 06:43
28;66130;false;false;15.07.2020 08:37
28;66130;false;false;14.07.2020 21:41
28;66130;false;false;13.07.2020 21:51
28;66130;false;false;09.07.2020 19:03
28;66130;false;false;07.07.2020 15:56
28;66130;false;false;06.07.2020 19:05
28;66130;false;false;03.07.2020 18:33
28;66130;false;false;01.07.2020 17:28
28;66130;true;false;15.07.2020 08:35
28;66130;true;false;14.07.2020 13:13
28;66130;true;false;13.07.2020 13:13
28;66130;true;false;09.07.2020 12:46
28;66130;true;false;07.07.2020 12:50
28;66130;true;false;06.07.2020 12:44
28;66130;true;false;03.07.2020 06:43
28;66130;true;false;01.07.2020 06:43
28;66131;false;false;27.07.2020 17:36
28;66131;false;false;25.07.2020 05:13
28;66131;false;false;15.07.2020 08:37
28;66131;false;false;14.07.2020 21:40
28;66131;false;false;14.07.2020 13:13
28;66131;false;false;13.07.2020 21:56
28;66131;false;false;10.07.2020 09:26
28;66131;false;false;09.07.2020 13:27
28;66131;false;false;09.07.2020 12:57
28;66131;false;false;08.07.2020 12:22
28;66131;false;false;08.07.2020 06:22
28;66131;false;false;02.07.2020 17:22
28;66131;false;false;01.07.2020 17:23
28;66131;true;false;27.07.2020 13:31
28;66131;true;false;25.07.2020 05:12
28;66131;true;false;15.07.2020 08:35
28;66131;true;false;14.07.2020 15:44
28;66131;true;false;14.07.2020 10:05
28;66131;true;false;13.07.2020 12:53
28;66131;true;false;10.07.2020 08:51
28;66131;true;false;09.07.2020 13:12
28;66131;true;false;09.07.2020 06:18
28;66131;true;false;08.07.2020 12:12
28;66131;true;false;08.07.2020 06:21
28;66131;true;false;02.07.2020 06:37
28;66132;false;false;30.07.2020 13:49
28;66132;false;false;28.07.2020 15:32
28;66132;false;false;27.07.2020 17:36
28;66132;false;false;22.07.2020 14:01
28;66132;false;false;14.07.2020 15:44
28;66132;false;false;10.07.2020 12:05
28;66132;false;false;10.07.2020 11:47
28;66132;false;false;10.07.2020 11:01
28;66132;false;false;10.07.2020 08:46
28;66132;false;false;10.07.2020 08:16
28;66132;false;false;10.07.2020 07:31
28;66132;false;false;10.07.2020 06:30
28;66132;false;false;10.07.2020 05:15
28;66132;false;false;09.07.2020 18:11
28;66132;false;false;09.07.2020 05:35
28;66132;false;false;08.07.2020 16:05
28;66132;false;false;06.07.2020 18:11
28;66132;false;false;03.07.2020 18:14
28;66132;false;false;01.07.2020 17:23
28;66132;false;false;01.07.2020 05:25
28;66132;true;false;30.07.2020 09:58
28;66132;true;false;28.07.2020 14:37
28;66132;true;false;27.07.2020 13:31
28;66132;true;false;22.07.2020 05:20
28;66132;true;false;14.07.2020 11:02
28;66132;true;false;10.07.2020 12:02
28;66132;true;false;10.07.2020 11:17
28;66132;true;false;10.07.2020 10:46
28;66132;true;false;10.07.2020 08:31
28;66132;true;false;10.07.2020 08:01
28;66132;true;false;10.07.2020 07:16
28;66132;true;false;10.07.2020 06:15
28;66132;true;false;10.07.2020 05:11
28;66132;true;false;09.07.2020 06:18
28;66132;true;false;08.07.2020 21:17
28;66132;true;false;08.07.2020 06:47
28;66132;true;false;06.07.2020 06:18
28;66132;true;false;03.07.2020 06:20
28;66132;true;false;01.07.2020 17:22
28;66132;true;false;01.07.2020 05:11
28;66133;false;false;31.07.2020 12:18
28;66133;false;false;30.07.2020 07:16
28;66133;false;false;29.07.2020 15:18
28;66133;false;false;28.07.2020 07:34
28;66133;false;false;27.07.2020 15:20
28;66133;false;false;24.07.2020 12:57
28;66133;false;false;23.07.2020 13:12
28;66133;false;false;22.07.2020 15:06
28;66133;false;false;21.07.2020 12:37
28;66133;false;false;20.07.2020 15:10
28;66133;false;false;17.07.2020 13:39
28;66133;false;false;16.07.2020 18:07
28;66133;false;false;15.07.2020 16:08
28;66133;false;false;14.07.2020 21:46
28;66133;false;false;13.07.2020 11:31
28;66133;false;false;11.07.2020 17:22
28;66133;false;false;10.07.2020 12:28
28;66133;false;false;09.07.2020 13:30
28;66133;false;false;08.07.2020 12:12
28;66133;false;false;07.07.2020 12:09
28;66133;false;false;06.07.2020 17:31
28;66133;false;false;03.07.2020 12:01
28;66133;false;false;02.07.2020 19:20
28;66133;false;false;02.07.2020 12:13
28;66133;false;false;01.07.2020 18:53
28;66133;false;false;01.07.2020 12:05
28;66133;true;false;31.07.2020 06:15
28;66133;true;false;30.07.2020 05:57
28;66133;true;false;29.07.2020 06:18
28;66133;true;false;28.07.2020 06:24
28;66133;true;false;27.07.2020 06:16
28;66133;true;false;24.07.2020 06:21
28;66133;true;false;23.07.2020 06:27
28;66133;true;false;22.07.2020 06:31
28;66133;true;false;21.07.2020 06:39
28;66133;true;false;20.07.2020 06:37
28;66133;true;false;17.07.2020 06:39
28;66133;true;false;16.07.2020 11:41
28;66133;true;false;15.07.2020 06:45
28;66133;true;false;14.07.2020 13:13
28;66133;true;false;13.07.2020 05:52
28;66133;true;false;11.07.2020 06:21
28;66133;true;false;10.07.2020 05:51
28;66133;true;false;09.07.2020 05:48
28;66133;true;false;08.07.2020 05:47
28;66133;true;false;07.07.2020 05:46
28;66133;true;false;06.07.2020 05:48
28;66133;true;false;03.07.2020 05:55
28;66133;true;false;02.07.2020 12:51
28;66133;true;false;02.07.2020 05:41
28;66133;true;false;01.07.2020 12:44
28;66133;true;false;01.07.2020 05:48
28;66134;false;false;31.07.2020 12:18
28;66134;false;false;29.07.2020 15:45
28;66134;false;false;28.07.2020 07:34
28;66134;false;false;27.07.2020 09:43
28;66134;false;false;24.07.2020 12:57
28;66134;false;false;23.07.2020 15:10
28;66134;false;false;22.07.2020 15:06
28;66134;false;false;21.07.2020 12:37
28;66134;false;false;20.07.2020 14:00
28;66134;false;false;17.07.2020 12:30
28;66134;false;false;15.07.2020 16:09
28;66134;false;false;14.07.2020 08:26
28;66134;false;false;13.07.2020 15:18
28;66134;false;false;10.07.2020 17:25
28;66134;false;false;09.07.2020 17:30
28;66134;false;false;08.07.2020 17:28
28;66134;false;false;07.07.2020 17:29
28;66134;false;false;03.07.2020 19:25
28;66134;false;false;03.07.2020 12:09
28;66134;false;false;02.07.2020 19:20
28;66134;false;false;02.07.2020 12:04
28;66134;false;false;01.07.2020 18:53
28;66134;true;false;31.07.2020 06:14
28;66134;true;false;29.07.2020 06:54
28;66134;true;false;28.07.2020 06:25
28;66134;true;false;27.07.2020 06:52
28;66134;true;false;24.07.2020 06:21
28;66134;true;false;23.07.2020 06:43
28;66134;true;false;22.07.2020 06:31
28;66134;true;false;21.07.2020 06:39
28;66134;true;false;20.07.2020 06:46
28;66134;true;false;17.07.2020 06:47
28;66134;true;false;15.07.2020 06:45
28;66134;true;false;14.07.2020 08:16
28;66134;true;false;13.07.2020 06:36
28;66134;true;false;10.07.2020 06:18
28;66134;true;false;09.07.2020 06:11
28;66134;true;false;08.07.2020 06:14
28;66134;true;false;07.07.2020 06:14
28;66134;true;false;03.07.2020 12:57
28;66134;true;false;03.07.2020 05:43
28;66134;true;false;02.07.2020 12:51
28;66134;true;false;02.07.2020 05:41
28;66134;true;false;01.07.2020 12:44
28;66135;false;false;30.07.2020 09:59
28;66135;false;false;28.07.2020 15:26
28;66135;false;false;27.07.2020 15:22
28;66135;false;false;24.07.2020 09:02
28;66135;false;false;22.07.2020 13:11
28;66135;false;false;21.07.2020 15:06
28;66135;false;false;16.07.2020 21:44
28;66135;false;false;15.07.2020 21:42
28;66135;false;false;14.07.2020 10:08
28;66135;false;false;13.07.2020 15:54
28;66135;false;false;06.07.2020 18:28
28;66135;false;false;03.07.2020 19:25
28;66135;false;false;02.07.2020 19:20
28;66135;false;false;01.07.2020 18:53
28;66135;true;false;30.07.2020 06:25
28;66135;true;false;28.07.2020 06:24
28;66135;true;false;27.07.2020 09:43
28;66135;true;false;24.07.2020 06:42
28;66135;true;false;22.07.2020 06:50
28;66135;true;false;21.07.2020 06:48
28;66135;true;false;16.07.2020 13:08
28;66135;true;false;15.07.2020 13:04
28;66135;true;false;14.07.2020 05:58
28;66135;true;false;13.07.2020 06:45
28;66135;true;false;06.07.2020 06:45
28;66135;true;false;03.07.2020 19:19
28;66135;true;false;02.07.2020 12:51
28;66135;true;false;01.07.2020 06:13
28;66136;false;false;31.07.2020 09:58
28;66136;false;false;30.07.2020 15:17
28;66136;false;false;28.07.2020 15:26
28;66136;false;false;14.07.2020 15:21
28;66136;false;false;13.07.2020 15:56
28;66136;false;false;10.07.2020 13:33
28;66136;false;false;09.07.2020 18:20
28;66136;false;false;09.07.2020 05:48
28;66136;false;false;08.07.2020 16:16
28;66136;false;false;07.07.2020 18:24
28;66136;false;false;05.07.2020 13:47
28;66136;false;false;03.07.2020 14:36
28;66136;false;false;02.07.2020 18:21
28;66136;true;false;31.07.2020 20:59
28;66136;true;false;31.07.2020 06:39
28;66136;true;false;30.07.2020 06:25
28;66136;true;false;28.07.2020 06:24
28;66136;true;false;14.07.2020 06:43
28;66136;true;false;13.07.2020 06:45
28;66136;true;false;10.07.2020 06:37
28;66136;true;false;09.07.2020 06:47
28;66136;true;false;08.07.2020 21:01
28;66136;true;false;08.07.2020 06:43
28;66136;true;false;07.07.2020 06:45
28;66136;true;false;05.07.2020 05:04
28;66136;true;false;03.07.2020 06:14
28;66136;true;false;02.07.2020 05:41
28;66137;false;false;30.07.2020 15:17
28;66137;false;false;28.07.2020 13:57
28;66137;false;false;27.07.2020 13:55
28;66137;false;false;23.07.2020 16:03
28;66137;false;false;14.07.2020 15:20
28;66137;false;false;13.07.2020 15:56
28;66137;false;false;10.07.2020 10:12
28;66137;false;false;08.07.2020 16:16
28;66137;false;false;08.07.2020 14:38
28;66137;false;false;08.07.2020 11:03
28;66137;false;false;04.07.2020 14:55
28;66137;false;false;03.07.2020 13:58
28;66137;false;false;03.07.2020 12:03
28;66137;false;false;03.07.2020 11:48
28;66137;false;false;03.07.2020 10:57
28;66137;false;false;03.07.2020 10:33
28;66137;false;false;03.07.2020 09:02
28;66137;false;false;03.07.2020 06:46
28;66137;false;false;02.07.2020 12:05
28;66137;true;false;30.07.2020 06:25
28;66137;true;false;28.07.2020 05:04
28;66137;true;false;27.07.2020 05:06
28;66137;true;false;23.07.2020 07:20
28;66137;true;false;14.07.2020 06:43
28;66137;true;false;13.07.2020 06:45
28;66137;true;false;10.07.2020 07:47
28;66137;true;false;08.07.2020 14:49
28;66137;true;false;08.07.2020 11:19
28;66137;true;false;08.07.2020 06:43
28;66137;true;false;04.07.2020 13:37
28;66137;true;false;03.07.2020 13:03
28;66137;true;false;03.07.2020 11:57
28;66137;true;false;03.07.2020 11:03
28;66137;true;false;03.07.2020 10:48
28;66137;true;false;03.07.2020 09:47
28;66137;true;false;03.07.2020 08:47
28;66137;true;false;03.07.2020 06:31
28;66137;true;false;02.07.2020 05:41
28;66138;false;false;14.07.2020 15:21
28;66138;false;false;07.07.2020 08:46
28;66138;false;false;06.07.2020 18:22
28;66138;false;false;06.07.2020 18:07
28;66138;false;false;04.07.2020 14:56
28;66138;false;false;03.07.2020 13:58
28;66138;false;false;02.07.2020 12:05
28;66138;false;false;01.07.2020 18:21
28;66138;true;false;14.07.2020 06:43
28;66138;true;false;07.07.2020 07:56
28;66138;true;false;06.07.2020 18:21
28;66138;true;false;06.07.2020 06:09
28;66138;true;false;04.07.2020 13:37
28;66138;true;false;03.07.2020 06:28
28;66138;true;false;02.07.2020 06:25
28;66138;true;false;01.07.2020 06:48
28;66139;false;false;27.07.2020 15:21
28;66139;false;false;10.07.2020 10:17
28;66139;false;false;07.07.2020 10:22
28;66139;false;false;06.07.2020 18:21
28;66139;false;false;06.07.2020 06:23
28;66139;false;false;03.07.2020 13:58
28;66139;false;false;03.07.2020 06:29
28;66139;false;false;02.07.2020 17:12
28;66139;true;false;27.07.2020 09:52
28;66139;true;false;10.07.2020 07:47
28;66139;true;false;07.07.2020 10:18
28;66139;true;false;06.07.2020 18:07
28;66139;true;false;06.07.2020 06:09
28;66139;true;false;03.07.2020 13:55
28;66139;true;false;03.07.2020 06:28
28;66139;true;false;02.07.2020 06:25
28;66140;false;false;17.07.2020 12:05
28;66140;false;false;16.07.2020 15:13
28;66140;false;false;15.07.2020 15:37
28;66140;false;false;14.07.2020 12:39
28;66140;false;false;10.07.2020 12:27
28;66140;false;false;07.07.2020 10:22
28;66140;false;false;05.07.2020 19:24
28;66140;false;false;04.07.2020 15:44
28;66140;false;false;03.07.2020 15:46
28;66140;false;false;03.07.2020 00:08
28;66140;false;false;01.07.2020 19:19
28;66140;true;false;17.07.2020 05:49
28;66140;true;false;16.07.2020 05:52
28;66140;true;false;15.07.2020 05:49
28;66140;true;false;14.07.2020 05:50
28;66140;true;false;10.07.2020 09:37
28;66140;true;false;07.07.2020 10:18
28;66140;true;false;05.07.2020 12:37
28;66140;true;false;04.07.2020 06:42
28;66140;true;false;03.07.2020 14:19
28;66140;true;false;02.07.2020 19:21
28;66140;true;false;01.07.2020 12:43
28;66141;false;false;31.07.2020 12:19
28;66141;false;false;30.07.2020 15:13
28;66141;false;false;29.07.2020 15:19
28;66141;false;false;28.07.2020 12:18
28;66141;false;false;27.07.2020 15:05
28;66141;false;false;24.07.2020 12:22
28;66141;false;false;23.07.2020 15:12
28;66141;false;false;22.07.2020 15:05
28;66141;false;false;21.07.2020 12:37
28;66141;false;false;20.07.2020 15:13
28;66141;false;false;14.07.2020 12:38
28;66141;false;false;10.07.2020 12:27
28;66141;false;false;09.07.2020 12:21
28;66141;false;false;08.07.2020 12:18
28;66141;false;false;06.07.2020 13:04
28;66141;false;false;06.07.2020 12:07
28;66141;false;false;04.07.2020 14:30
28;66141;false;false;03.07.2020 15:45
28;66141;false;false;01.07.2020 19:19
28;66141;true;false;31.07.2020 05:55
28;66141;true;false;30.07.2020 05:53
28;66141;true;false;29.07.2020 05:54
28;66141;true;false;28.07.2020 05:50
28;66141;true;false;27.07.2020 05:58
28;66141;true;false;24.07.2020 05:50
28;66141;true;false;23.07.2020 05:57
28;66141;true;false;22.07.2020 05:52
28;66141;true;false;21.07.2020 05:51
28;66141;true;false;20.07.2020 06:04
28;66141;true;false;14.07.2020 12:36
28;66141;true;false;10.07.2020 09:37
28;66141;true;false;09.07.2020 05:46
28;66141;true;false;08.07.2020 05:47
28;66141;true;false;06.07.2020 13:03
28;66141;true;false;06.07.2020 05:28
28;66141;true;false;04.07.2020 14:23
28;66141;true;false;03.07.2020 14:19
28;66141;true;false;01.07.2020 19:16
