 Parking Lot Id; Parking Space Id; Occupied Status; Reserved Status; Time
28;482;false;false;28.08.2020 16:16
28;482;false;false;27.08.2020 17:16
28;482;false;false;25.08.2020 07:28
28;482;false;false;13.08.2020 13:50
28;482;false;false;03.08.2020 12:33
28;482;true;false;28.08.2020 07:29
28;482;true;false;27.08.2020 07:22
28;482;true;false;25.08.2020 07:26
28;482;true;false;10.08.2020 12:11
28;482;true;false;03.08.2020 11:11
28;484;false;false;30.08.2020 15:04
28;484;false;false;29.08.2020 14:15
28;484;false;false;27.08.2020 00:49
28;484;false;false;19.08.2020 09:11
28;484;false;false;17.08.2020 11:00
28;484;false;false;16.08.2020 16:09
28;484;false;false;16.08.2020 13:17
28;484;false;false;15.08.2020 16:23
28;484;false;false;15.08.2020 15:08
28;484;false;false;13.08.2020 18:01
28;484;false;false;13.08.2020 17:41
28;484;false;false;13.08.2020 09:05
28;484;false;false;10.08.2020 07:43
28;484;true;false;30.08.2020 13:29
28;484;true;false;29.08.2020 14:02
28;484;true;false;26.08.2020 23:47
28;484;true;false;19.08.2020 08:28
28;484;true;false;16.08.2020 16:12
28;484;true;false;16.08.2020 14:27
28;484;true;false;15.08.2020 17:10
28;484;true;false;15.08.2020 15:53
28;484;true;false;14.08.2020 08:32
28;484;true;false;13.08.2020 17:48
28;484;true;false;13.08.2020 17:38
28;484;true;false;13.08.2020 08:43
28;485;false;false;12.08.2020 13:27
28;485;false;false;10.08.2020 17:11
28;485;false;false;08.08.2020 21:07
28;485;false;false;08.08.2020 13:20
28;485;false;false;07.08.2020 10:17
28;485;true;false;14.08.2020 08:31
28;485;true;false;12.08.2020 10:15
28;485;true;false;10.08.2020 15:46
28;485;true;false;08.08.2020 19:53
28;485;true;false;08.08.2020 13:07
28;485;true;false;07.08.2020 09:56
28;66124;false;false;31.08.2020 15:19
28;66124;false;false;31.08.2020 06:03
28;66124;false;false;28.08.2020 18:18
28;66124;false;false;27.08.2020 15:31
28;66124;false;false;26.08.2020 18:49
28;66124;false;false;25.08.2020 18:16
28;66124;false;false;24.08.2020 18:06
28;66124;false;false;19.08.2020 17:01
28;66124;false;false;19.08.2020 16:10
28;66124;false;false;03.08.2020 12:41
28;66124;true;false;31.08.2020 06:47
28;66124;true;false;31.08.2020 06:02
28;66124;true;false;28.08.2020 18:15
28;66124;true;false;27.08.2020 13:48
28;66124;true;false;26.08.2020 06:45
28;66124;true;false;25.08.2020 07:31
28;66124;true;false;24.08.2020 10:16
28;66124;true;false;19.08.2020 17:00
28;66124;true;false;19.08.2020 07:02
28;66124;true;false;03.08.2020 12:40
28;66125;false;false;31.08.2020 16:50
28;66125;false;false;30.08.2020 18:05
28;66125;false;false;29.08.2020 18:01
