 Parking Lot Id; Parking Space Id; Occupied Status; Reserved Status; Time
28;482;false;false;30.04.2020 17:38
28;482;false;false;23.04.2020 17:29
28;482;false;false;16.04.2020 16:12
28;482;false;false;08.04.2020 10:29
28;482;false;false;08.04.2020 09:49
28;482;false;false;03.04.2020 14:09
28;482;false;false;01.04.2020 14:37
28;482;true;false;30.04.2020 08:10
28;482;true;false;23.04.2020 07:19
28;482;true;false;16.04.2020 08:14
28;482;true;false;08.04.2020 10:27
28;482;true;false;08.04.2020 09:48
28;482;true;false;03.04.2020 08:14
28;482;true;false;01.04.2020 08:26
28;484;false;false;22.04.2020 12:33
28;484;false;false;22.04.2020 11:01
28;484;false;false;21.04.2020 14:30
28;484;false;false;16.04.2020 10:06
28;484;false;false;07.04.2020 09:54
28;484;true;false;23.04.2020 12:59
28;484;true;false;22.04.2020 11:34
28;484;true;false;22.04.2020 11:00
28;484;true;false;21.04.2020 14:22
28;484;true;false;16.04.2020 10:05
28;485;false;false;29.04.2020 09:46
28;485;false;false;28.04.2020 12:52
28;485;false;false;20.04.2020 11:30
28;485;false;false;15.04.2020 19:09
28;485;false;false;15.04.2020 07:49
28;485;false;false;11.04.2020 17:03
28;485;false;false;09.04.2020 20:26
28;485;false;false;08.04.2020 20:29
28;485;false;false;06.04.2020 15:04
28;485;false;false;01.04.2020 20:09
28;485;false;false;01.04.2020 16:38
28;485;true;false;29.04.2020 09:39
28;485;true;false;22.04.2020 10:33
28;485;true;false;20.04.2020 11:24
28;485;true;false;15.04.2020 17:41
28;485;true;false;15.04.2020 07:39
28;485;true;false;11.04.2020 15:03
28;485;true;false;09.04.2020 12:56
28;485;true;false;08.04.2020 19:08
28;485;true;false;06.04.2020 14:06
28;485;true;false;01.04.2020 19:02
28;485;true;false;01.04.2020 15:52
28;66124;false;false;24.04.2020 07:00
28;66125;false;false;16.04.2020 19:08
28;66125;true;false;16.04.2020 12:38
28;66126;false;false;16.04.2020 19:08
28;66126;true;false;16.04.2020 12:38
28;66127;false;false;16.04.2020 19:08
28;66127;true;false;16.04.2020 12:38
28;66129;false;false;30.04.2020 05:51
28;66129;false;false;16.04.2020 21:42
28;66129;false;false;14.04.2020 22:06
28;66129;true;false;29.04.2020 21:09
28;66129;true;false;16.04.2020 12:56
28;66129;true;false;14.04.2020 21:39
28;66130;false;false;26.04.2020 13:54
28;66130;false;false;22.04.2020 12:04
28;66130;false;false;14.04.2020 22:06
28;66130;false;false;09.04.2020 20:28
28;66130;true;false;30.04.2020 21:10
28;66130;true;false;26.04.2020 13:53
28;66130;true;false;22.04.2020 05:46
28;66130;true;false;14.04.2020 21:39
28;66130;true;false;09.04.2020 20:26
28;66131;false;false;26.04.2020 13:54
28;66131;false;false;23.04.2020 12:00
28;66131;false;false;14.04.2020 22:06
28;66131;false;false;01.04.2020 21:45
28;66131;true;false;26.04.2020 05:14
28;66131;true;false;23.04.2020 05:45
28;66131;true;false;14.04.2020 21:29
28;66131;true;false;01.04.2020 13:08
28;66132;false;false;24.04.2020 12:03
28;66132;false;false;24.04.2020 05:49
28;66132;false;false;24.04.2020 05:18
28;66132;false;false;23.04.2020 23:47
28;66132;false;false;23.04.2020 22:54
28;66132;false;false;23.04.2020 05:12
28;66132;false;false;23.04.2020 02:42
28;66132;false;false;23.04.2020 01:41
28;66132;false;false;23.04.2020 01:11
28;66132;false;false;22.04.2020 23:56
28;66132;false;false;22.04.2020 04:51
28;66132;false;false;22.04.2020 02:20
28;66132;false;false;22.04.2020 00:20
28;66132;false;false;21.04.2020 23:35
28;66132;false;false;21.04.2020 21:41
28;66132;false;false;21.04.2020 05:15
28;66132;false;false;21.04.2020 04:45
28;66132;false;false;21.04.2020 02:45
28;66132;false;false;21.04.2020 01:44
28;66132;false;false;21.04.2020 00:59
28;66132;false;false;21.04.2020 00:29
28;66132;false;false;20.04.2020 23:44
28;66132;false;false;20.04.2020 23:14
28;66132;false;false;20.04.2020 21:58
28;66132;false;false;20.04.2020 21:28
28;66132;false;false;20.04.2020 14:33
28;66132;false;false;20.04.2020 03:54
28;66132;false;false;20.04.2020 00:53
28;66132;false;false;19.04.2020 22:52
28;66132;false;false;19.04.2020 22:22
28;66132;false;false;19.04.2020 22:07
28;66132;false;false;19.04.2020 21:37
28;66132;false;false;19.04.2020 20:52
28;66132;false;false;19.04.2020 20:22
28;66132;false;false;19.04.2020 06:49
28;66132;false;false;18.04.2020 05:09
28;66132;false;false;18.04.2020 04:08
28;66132;false;false;18.04.2020 01:27
28;66132;false;false;17.04.2020 05:22
28;66132;false;false;17.04.2020 04:22
28;66132;false;false;17.04.2020 03:36
28;66132;false;false;17.04.2020 03:06
28;66132;false;false;17.04.2020 01:51
28;66132;false;false;16.04.2020 19:02
28;66132;false;false;16.04.2020 07:16
28;66132;false;false;16.04.2020 05:52
28;66132;false;false;16.04.2020 05:36
28;66132;false;false;15.04.2020 08:10
28;66132;false;false;15.04.2020 07:25
28;66132;false;false;15.04.2020 05:55
28;66132;false;false;14.04.2020 22:01
28;66132;false;false;14.04.2020 21:50
28;66132;false;false;14.04.2020 13:11
28;66132;false;false;14.04.2020 07:19
28;66132;false;false;14.04.2020 06:34
28;66132;false;false;14.04.2020 06:03
28;66132;false;false;14.04.2020 05:18
28;66132;false;false;14.04.2020 03:35
28;66132;false;false;14.04.2020 03:04
28;66132;false;false;14.04.2020 01:34
28;66132;false;false;14.04.2020 00:33
28;66132;false;false;13.04.2020 23:47
28;66132;false;false;13.04.2020 23:16
28;66132;false;false;13.04.2020 21:00
28;66132;false;false;13.04.2020 19:00
28;66132;false;false;13.04.2020 16:44
28;66132;false;false;12.04.2020 08:36
28;66132;false;false;12.04.2020 07:36
28;66132;false;false;11.04.2020 07:15
28;66132;false;false;11.04.2020 07:00
28;66132;false;false;11.04.2020 06:30
28;66132;false;false;10.04.2020 08:39
28;66132;false;false;10.04.2020 08:04
28;66132;false;false;10.04.2020 04:08
28;66132;false;false;10.04.2020 00:07
28;66132;false;false;09.04.2020 23:37
28;66132;false;false;09.04.2020 05:17
28;66132;false;false;08.04.2020 22:30
28;66132;false;false;08.04.2020 05:13
28;66132;false;false;08.04.2020 04:44
28;66132;false;false;07.04.2020 05:38
28;66132;false;false;06.04.2020 21:18
28;66132;false;false;06.04.2020 05:14
