 Parking Lot Id; Parking Space Id; Occupied Status; Reserved Status; Time
28;482;false;false;28.02.2020 14:46
28;482;false;false;26.02.2020 07:32
28;482;false;false;14.02.2020 08:34
28;482;false;false;11.02.2020 16:12
28;482;false;false;11.02.2020 14:57
28;482;false;false;11.02.2020 12:47
28;482;false;false;10.02.2020 07:17
28;482;false;false;07.02.2020 16:00
28;482;false;false;07.02.2020 14:38
28;482;true;false;28.02.2020 14:47
28;482;true;false;26.02.2020 15:57
28;482;true;false;14.02.2020 08:43
28;482;true;false;11.02.2020 16:27
28;482;true;false;11.02.2020 15:12
28;482;true;false;11.02.2020 12:56
28;482;true;false;11.02.2020 12:39
28;482;true;false;10.02.2020 07:09
28;482;true;false;07.02.2020 15:54
28;482;true;false;07.02.2020 07:07
28;484;false;false;26.02.2020 06:08
28;484;false;false;24.02.2020 11:23
28;484;false;false;21.02.2020 22:51
28;484;false;false;20.02.2020 10:57
28;484;false;false;20.02.2020 09:52
28;484;false;false;19.02.2020 06:16
28;484;false;false;14.02.2020 15:07
28;484;false;false;13.02.2020 17:56
28;484;false;false;12.02.2020 17:17
28;484;false;false;07.02.2020 15:57
28;484;true;false;27.02.2020 08:57
28;484;true;false;25.02.2020 19:42
28;484;true;false;22.02.2020 12:40
28;484;true;false;20.02.2020 16:56
28;484;true;false;20.02.2020 09:56
28;484;true;false;20.02.2020 09:50
28;484;true;false;18.02.2020 20:14
28;484;true;false;14.02.2020 05:43
28;484;true;false;13.02.2020 08:20
28;484;true;false;12.02.2020 08:49
28;484;true;false;07.02.2020 05:51
28;485;false;false;28.02.2020 15:05
28;485;false;false;28.02.2020 07:44
28;485;false;false;27.02.2020 17:43
28;485;false;false;20.02.2020 17:17
28;485;false;false;20.02.2020 16:38
28;485;false;false;19.02.2020 20:26
28;485;false;false;19.02.2020 19:47
28;485;false;false;19.02.2020 19:42
28;485;false;false;19.02.2020 17:42
28;485;false;false;18.02.2020 20:14
28;485;false;false;17.02.2020 19:01
28;485;false;false;07.02.2020 06:12
28;485;false;false;07.02.2020 06:08
28;485;false;false;07.02.2020 05:52
28;485;true;false;28.02.2020 17:56
28;485;true;false;28.02.2020 09:05
28;485;true;false;27.02.2020 19:18
28;485;true;false;21.02.2020 13:22
28;485;true;false;20.02.2020 17:16
28;485;true;false;20.02.2020 16:37
28;485;true;false;19.02.2020 20:25
28;485;true;false;19.02.2020 19:45
28;485;true;false;19.02.2020 19:41
28;485;true;false;19.02.2020 16:42
28;485;true;false;18.02.2020 06:36
28;485;true;false;07.02.2020 08:06
28;485;true;false;07.02.2020 06:11
28;485;true;false;07.02.2020 05:56
28;485;true;false;07.02.2020 05:51
28;66124;false;false;25.02.2020 14:58
28;66124;false;false;24.02.2020 17:20
28;66124;false;false;20.02.2020 09:02
28;66124;false;false;19.02.2020 15:55
28;66124;false;false;17.02.2020 15:11
28;66124;false;false;07.02.2020 13:13
28;66124;false;false;07.02.2020 13:07
28;66124;true;false;25.02.2020 18:32
28;66124;true;false;25.02.2020 09:13
28;66124;true;false;24.02.2020 09:03
28;66124;true;false;19.02.2020 16:04
28;66124;true;false;17.02.2020 15:38
28;66124;true;false;17.02.2020 11:20
28;66124;true;false;07.02.2020 13:12
28;66124;true;false;07.02.2020 13:04
28;66125;false;false;28.02.2020 15:36
28;66125;false;false;26.02.2020 17:34
28;66125;false;false;20.02.2020 18:11
28;66125;false;false;19.02.2020 17:24
28;66125;false;false;18.02.2020 18:02
28;66125;false;false;17.02.2020 15:11
28;66125;true;false;28.02.2020 08:55
28;66125;true;false;26.02.2020 08:19
28;66125;true;false;20.02.2020 09:37
28;66125;true;false;19.02.2020 08:57
28;66125;true;false;18.02.2020 09:35
28;66125;true;false;17.02.2020 11:21
28;66126;false;false;28.02.2020 15:05
28;66126;false;false;27.02.2020 18:03
28;66126;false;false;25.02.2020 17:42
28;66126;false;false;20.02.2020 18:11
28;66126;false;false;20.02.2020 10:43
28;66126;false;false;19.02.2020 15:45
28;66126;false;false;10.02.2020 17:42
28;66126;true;false;28.02.2020 09:08
28;66126;true;false;27.02.2020 08:31
28;66126;true;false;25.02.2020 08:29
28;66126;true;false;20.02.2020 16:05
28;66126;true;false;20.02.2020 09:37
28;66126;true;false;19.02.2020 08:57
28;66126;true;false;10.02.2020 10:12
28;66127;false;false;28.02.2020 14:31
28;66127;false;false;26.02.2020 18:05
28;66127;false;false;20.02.2020 16:04
28;66127;false;false;19.02.2020 16:40
28;66127;true;false;28.02.2020 08:40
28;66127;true;false;26.02.2020 08:59
28;66127;true;false;20.02.2020 10:30
28;66127;true;false;19.02.2020 12:06
28;66128;false;false;28.02.2020 15:02
28;66128;false;false;27.02.2020 18:05
28;66128;false;false;26.02.2020 09:00
28;66128;false;false;25.02.2020 18:48
